date_ny,S_open,S_close,call_ticker,put_ticker,strike_call,strike_put,expiry,days_to_exp,call_vol,put_vol,total_vol,call_price,put_price,call_iv,put_iv,avg_iv,call_vega,put_vega,avg_vega
2020-07-14,162.88,163.88,O:LLY200717C00165000,O:LLY200717P00165000,165.0,165.0,2020-07-17,3,190,47,237,1.5,2.54,0.3380670970916748,0.3242634791254997,0.3311652881085872,0.0580168997092643,0.0578930148686496,0.057954957288957
2020-07-15,165.19,165.45,O:LLY200717C00165000,O:LLY200717P00165000,165.0,165.0,2020-07-17,2,100,10,110,1.75,1.87,0.3103758214116097,0.4278047397017479,0.3690902805566788,0.048447773058849,0.0486063877570522,0.0485270804079506
2020-07-16,164.95,165.0,O:LLY200717C00165000,O:LLY200717P00165000,165.0,165.0,2020-07-17,1,71,19,90,1.21,1.6,0.3511916023731232,0.4643902816176414,0.4077909419953823,0.0344531737228949,0.0344520844205284,0.0344526290717116
2020-07-17,166.04,165.96,O:LLY200724C00165000,O:LLY200724P00165000,165.0,165.0,2020-07-24,7,59,32,91,3.7,2.14,0.3497357478499413,0.2835075988352299,0.3166216733425856,0.0907430826810033,0.0904131535675806,0.0905781181242919
2020-07-20,166.49,167.04,O:LLY200724C00167500,O:LLY200724P00167500,167.5,167.5,2020-07-24,4,62,8,70,1.5,2.38,0.2462549243688583,0.3066591188669205,0.2764570216178894,0.0694550867414054,0.0695924003754958,0.0695237435584506
2020-07-21,166.87,165.3,O:LLY200724C00165000,O:LLY200724P00165000,165.0,165.0,2020-07-24,3,37,81,118,1.81,1.9,0.2771940680861472,0.3426309918165208,0.309912529951334,0.0595708467988719,0.0596221555102483,0.0595965011545601
2020-07-22,165.54,164.84,O:LLY200724C00165000,O:LLY200724P00165000,165.0,165.0,2020-07-24,2,209,103,312,1.25,1.67,0.2727760806679725,0.3262160622000695,0.299496071434021,0.0486439096248606,0.0486597352752346,0.0486518224500476
2020-07-23,165.26,161.52,O:LLY200724C00162500,O:LLY200724P00162500,162.5,162.5,2020-07-24,1,30,532,562,0.72,1.71,0.3381128719329834,0.3412448724031449,0.3396788721680642,0.0319093500423124,0.0319434027526323,0.0319263763974723
2020-07-24,161.47,159.54,O:LLY200731C00160000,O:LLY200731P00160000,160.0,160.0,2020-07-31,7,104,43,147,3.2,4.26,0.388075395989418,0.4561615386605262,0.4221184673249721,0.0881104505604173,0.0881332400207205,0.0881218452905689
2020-07-27,159.6,160.5,O:LLY200731C00160000,O:LLY200731P00160000,160.0,160.0,2020-07-31,4,33,29,62,3.74,3.12,0.5206872569561006,0.502719916510582,0.5117035867333413,0.0667910607881099,0.0667847820299708,0.0667879214090403
2020-07-28,161.67,162.65,O:LLY200731C00162500,O:LLY200731P00162500,162.5,162.5,2020-07-31,3,84,21,105,3.9,2.79,0.6505240181684495,0.4871775698065759,0.5688507939875127,0.0587673368568544,0.0587729265780087,0.0587701317174315
2020-07-29,162.53,161.75,O:LLY200731C00162500,O:LLY200731P00162500,162.5,162.5,2020-07-31,2,439,512,951,2.31,2.98,0.5573500439167022,0.5405285049676896,0.5489392744421959,0.0475669071055861,0.047548611146814,0.0475577591262001
2020-07-30,158.45,153.0,O:LLY200731C00152500,O:LLY200731P00152500,152.5,152.5,2020-07-31,1,213,177,390,1.69,1.3,0.4471020538568497,0.4819059531211853,0.4645040034890175,0.0315839372858458,0.0316266310906806,0.0316052841882632
2020-07-31,153.13,150.29,O:LLY200807C00150000,O:LLY200807P00150000,150.0,150.0,2020-08-07,7,56,126,182,2.64,2.93,0.3004768331706523,0.3704774728178978,0.335477152994275,0.0828440805147144,0.0828652942681273,0.0828546873914208
2020-08-03,152.8,152.84,O:LLY200807C00152500,O:LLY200807P00152500,152.5,152.5,2020-08-07,4,168,75,243,2.3,2.28,0.3334045003652572,0.3836906668543816,0.3585475836098194,0.0636204662577086,0.0636490527263027,0.0636347594920057
2020-08-04,153.38,154.85,O:LLY200807C00155000,O:LLY200807P00155000,155.0,155.0,2020-08-07,3,380,13,393,1.68,1.86,0.3130354112148284,0.3183928557276725,0.3157141334712504,0.0559950000341824,0.0559958928525703,0.0559954464433763
2020-08-05,157.31,154.34,O:LLY200807C00155000,O:LLY200807P00155000,155.0,155.0,2020-08-07,2,273,33,306,1.03,2.08,0.2920876994609832,0.378770944261551,0.3354293218612671,0.0447919892974579,0.045145177632315,0.0449685834648865
2020-08-06,153.85,152.88,O:LLY200807C00152500,O:LLY200807P00152500,152.5,152.5,2020-08-07,1,34,47,81,1.06,1.0,0.2686695767402648,0.3701831548929215,0.3194263658165931,0.0313879107525903,0.0316206814034441,0.0315042960780172
2020-08-07,152.96,152.93,O:LLY200814C00152500,O:LLY200814P00152500,152.5,152.5,2020-08-14,7,48,13,61,2.0,2.71,0.2105918527901172,0.3461184625387192,0.2783551576644182,0.0839698948535404,0.0842015071199449,0.0840857009867427
2020-08-10,152.93,153.0,O:LLY200814C00152500,O:LLY200814P00152500,152.5,152.5,2020-08-14,4,140,19,159,1.22,2.01,0.1487816911935806,0.3529052979946137,0.2508434945940971,0.0623979092997343,0.063532430291571,0.0629651697956527
2020-08-11,153.14,150.63,O:LLY200814C00150000,O:LLY200814P00150000,150.0,150.0,2020-08-14,3,9,40,49,1.7,1.69,0.2505073356032371,0.3658978429913521,0.3082025892972946,0.0534444004741008,0.0539261542375354,0.0536852773558181
2020-08-12,150.79,152.55,O:LLY200814C00152500,O:LLY200814P00152500,152.5,152.5,2020-08-14,2,200,13,213,0.88,1.23,0.1897716311216354,0.2785973530650139,0.2341844920933246,0.0450288332026407,0.0450341223142955,0.0450314777584681
2020-08-13,150.82,150.46,O:LLY200814C00150000,O:LLY200814P00150000,150.0,150.0,2020-08-14,1,90,29,119,0.83,0.75,0.1819391266345978,0.3068400725364685,0.2443895995855331,0.0297896786323499,0.0308044231663679,0.0302970508993589
2020-08-14,149.8,150.09,O:LLY200821C00150000,O:LLY200821P00150000,150.0,150.0,2020-08-21,7,137,41,178,1.73,2.18,0.2032269311547279,0.268388848221302,0.2358078896880149,0.0828690820458008,0.0828710065377769,0.0828700442917888
2020-08-17,150.92,151.53,O:LLY200821C00152500,O:LLY200821P00152500,152.5,152.5,2020-08-21,4,222,2,224,0.95,1.73,0.2175548141002655,0.1862212199926376,0.2018880170464516,0.0610384746477636,0.0601716981074147,0.0606050863775892
2020-08-18,152.15,153.11,O:LLY200821C00152500,O:LLY200821P00152500,152.5,152.5,2020-08-21,3,123,21,144,1.42,1.47,0.1968481354951858,0.3181400212526321,0.257494078373909,0.0538986874322709,0.0547338472696755,0.0543162673509732
2020-08-19,153.81,152.29,O:LLY200821C00152500,O:LLY200821P00152500,152.5,152.5,2020-08-21,2,15,9,24,1.0,0.95,0.2448308976650238,0.1868366770386695,0.2158337873518467,0.0448720608950743,0.0447799035124428,0.0448259822037586
2020-08-20,152.55,151.34,O:LLY200821C00152500,O:LLY200821P00152500,152.5,152.5,2020-08-21,1,111,13,124,0.3,0.99,0.2332062336683273,0.2,0.2166031168341636,0.0260854891745138,0.0243133090348355,0.0251993991046747
2020-08-21,151.34,149.26,O:LLY200828C00149000,O:LLY200828P00149000,149.0,149.0,2020-08-28,7,17,78,95,1.8,2.26,0.2023080369770526,0.2898277454793453,0.246067891228199,0.082223129783272,0.0822963044550996,0.0822597171191858
2020-08-24,150.05,149.52,O:LLY200828C00150000,O:LLY200828P00150000,150.0,150.0,2020-08-28,4,209,7,216,1.5,1.87,0.27651817394495,0.2588133236050606,0.2676657487750053,0.0621557442001465,0.0621026637776601,0.0621292039889033
2020-08-25,150.36,149.68,O:LLY200828C00150000,O:LLY200828P00150000,150.0,150.0,2020-08-28,3,634,5,639,1.72,1.65,0.3461141711473465,0.2739326106429101,0.3100233908951283,0.0540620461639526,0.0539899004009373,0.0540259732824449
2020-08-26,149.19,149.26,O:LLY200828C00149000,O:LLY200828P00149000,149.0,149.0,2020-08-28,2,78,14,92,1.29,1.31,0.2623469267845154,0.3261363138437271,0.2942416203141212,0.0438604248036945,0.0439217212322471,0.0438910730179708
2020-08-27,150.58,148.97,O:LLY200828C00149000,O:LLY200828P00149000,149.0,149.0,2020-08-28,1,46,10,56,2.32,0.84,0.7505899669647218,0.2651585033655166,0.5078742351651192,0.0311040312495974,0.0311064185571469,0.0311052249033721
2020-08-28,148.84,147.34,O:LLY200904C00147000,O:LLY200904P00147000,147.0,147.0,2020-09-04,7,17,43,60,2.43,2.16,0.2774721144855022,0.2860981687605382,0.2817851416230202,0.0811458976477693,0.0811536628316096,0.0811497802396895
2020-08-31,147.35,148.39,O:LLY200904C00148000,O:LLY200904P00148000,148.0,148.0,2020-09-04,4,61,55,116,1.93,1.48,0.2792110220313072,0.2694745702385902,0.2743427961349487,0.0616339686231628,0.0616160438131988,0.0616250062181808
2020-09-01,148.61,147.3,O:LLY200904C00147000,O:LLY200904P00147000,147.0,147.0,2020-09-04,3,14,81,95,1.51,1.65,0.2545505415081978,0.3374756003141403,0.2960130709111691,0.0530103487799889,0.053096915533548,0.0530536321567685
2020-09-02,146.79,149.55,O:LLY200904C00150000,O:LLY200904P00150000,150.0,150.0,2020-09-04,2,43,123,166,1.2,1.08,0.319612683725357,0.1889662800073623,0.2542894818663597,0.0438717625720528,0.043220373144143,0.0435460678580979
2020-09-03,152.19,149.02,O:LLY200904C00149000,O:LLY200904P00149000,149.0,149.0,2020-09-04,1,239,30,269,1.33,2.87,0.424224646449089,0.9256658607959748,0.6749452536225319,0.0311131760841815,0.0311064134235194,0.0311097947538505
2020-09-04,148.77,150.91,O:LLY200911C00150000,O:LLY200911P00150000,150.0,150.0,2020-09-11,7,62,79,141,3.17,3.58,0.3237118565261364,0.4835477679371834,0.4036298122316599,0.0823484447403599,0.0827374924820537,0.0825429686112068
2020-09-08,150.95,149.31,O:LLY200911C00149000,O:LLY200911P00149000,149.0,149.0,2020-09-11,3,9,59,68,2.96,1.75,0.5195035481691361,0.3523981985807419,0.435950873374939,0.0538788803634269,0.0538254229894537,0.0538521516764403
2020-09-09,150.62,151.97,O:LLY200911C00152500,O:LLY200911P00152500,152.5,152.5,2020-09-11,2,143,5,148,1.98,1.34,0.4971765117049217,0.234420697426796,0.3657986045658589,0.0447482182664105,0.0440590760147646,0.0444036471405876
2020-09-10,149.88,146.22,O:LLY200911C00146000,O:LLY200911P00146000,146.0,146.0,2020-09-11,1,1,48,49,3.45,1.05,1.0944913430929186,0.3791171164989472,0.736804229795933,0.030487041286683,0.0304208857720793,0.0304539635293812
2020-09-11,147.56,148.09,O:LLY200918C00148000,O:LLY200918P00148000,148.0,148.0,2020-09-18,7,106,27,133,2.61,2.33,0.3135975834846495,0.2903600568175315,0.3019788201510905,0.0817638703043456,0.0817652876806249,0.0817645789924853
2020-09-14,149.09,149.0,O:LLY200918C00149000,O:LLY200918P00149000,149.0,149.0,2020-09-18,4,48,19,67,2.34,1.35,0.3760659372329712,0.2169518736124039,0.2965089054226876,0.0622150937949178,0.0622231360394249,0.0622191149171713
2020-09-15,149.96,150.08,O:LLY200918C00150000,O:LLY200918P00150000,150.0,150.0,2020-09-18,3,162,168,330,1.56,1.78,0.2800453400373458,0.3353434940338134,0.3076944170355796,0.0542500992302271,0.0542518227489475,0.0542509609895873
2020-09-16,151.72,150.96,O:LLY200918C00150000,O:LLY200918P00150000,150.0,150.0,2020-09-18,2,132,368,500,1.89,0.57,0.3052136352062224,0.2195867879152298,0.2624002115607261,0.0426985870700457,0.0411425429499056,0.0419205650099757
2020-09-17,150.13,152.47,O:LLY200918C00152500,O:LLY200918P00152500,152.5,152.5,2020-09-18,1,233,24,257,0.91,0.96,0.2904820038557052,0.2967635279774666,0.2936227659165859,0.0318377118604416,0.0318377832799524,0.031837747570197
2020-09-18,152.04,154.17,O:LLY200925C00155000,O:LLY200925P00155000,155.0,155.0,2020-09-25,7,228,5,233,1.95,2.62,0.2741983192920685,0.2552584422767162,0.2647283807843923,0.0845392965069373,0.0844113593544435,0.0844753279306904
2020-09-21,153.17,151.18,O:LLY200925C00150000,O:LLY200925P00150000,150.0,150.0,2020-09-25,4,41,48,89,2.69,1.65,0.3253545653820038,0.3481761847019196,0.3367653750419617,0.0612392728795517,0.0614438191546024,0.0613415460170771
2020-09-22,150.91,149.86,O:LLY200925C00150000,O:LLY200925P00150000,150.0,150.0,2020-09-25,3,46,36,82,1.6,1.75,0.3078042051315307,0.3096495034217834,0.3087268542766571,0.0541910219396976,0.0541913190241716,0.0541911704819346
2020-09-23,150.05,149.81,O:LLY200925C00150000,O:LLY200925P00150000,150.0,150.0,2020-09-25,2,30,18,48,1.05,1.23,0.2580852175354957,0.255821150970459,0.2569531842529773,0.0441691510351754,0.0441674580393471,0.0441683045372612
2020-09-24,149.26,148.81,O:LLY200925C00149000,O:LLY200925P00149000,149.0,149.0,2020-09-25,1,117,52,169,0.84,1.16,0.2997156476259232,0.3416482631921769,0.32068195540905,0.0309900964412487,0.0310134383780506,0.0310017674096496
2020-09-25,148.39,150.26,O:LLY201002C00150000,O:LLY201002P00150000,150.0,150.0,2020-10-02,7,74,18,92,2.48,2.5,0.2830688040673733,0.3168636899352073,0.2999662470012903,0.0828462274996366,0.0828585275654293,0.0828523775325329
2020-09-28,151.0,148.1,O:LLY201002C00148000,O:LLY201002P00148000,148.0,148.0,2020-10-02,4,30,58,88,1.82,1.81,0.2862049171209335,0.3007661444723605,0.2934855307966469,0.0618077483972563,0.0618085087338049,0.0618081285655306
2020-09-29,147.98,146.26,O:LLY201002C00146000,O:LLY201002P00146000,146.0,146.0,2020-10-02,3,32,30,62,2.01,1.35,0.3551818811178208,0.2793440551638603,0.3172629681408405,0.0527647902923677,0.0527177482665148,0.0527412692794412
2020-09-30,146.4,148.02,O:LLY201002C00148000,O:LLY201002P00148000,148.0,148.0,2020-10-02,2,48,32,80,1.12,1.31,0.2539501043319702,0.3019986678361892,0.2779743860840797,0.0437058212685394,0.0437053523363876,0.0437055868024635
2020-10-01,148.33,144.29,O:LLY201002C00144000,O:LLY201002P00144000,144.0,144.0,2020-10-02,1,10,58,68,1.2,0.68,0.3483878933429718,0.2713731533050537,0.3098805233240128,0.0299158823259483,0.0297985969397452,0.0298572396328468
2020-10-02,143.67,145.21,O:LLY201009C00145000,O:LLY201009P00145000,145.0,145.0,2020-10-09,7,34,68,102,2.88,1.27,0.3460283433198929,0.1712024230360985,0.2586153831779957,0.0801073190187288,0.0800120319946289,0.0800596755066789
2020-10-05,145.07,146.63,O:LLY201009C00147000,O:LLY201009P00147000,147.0,147.0,2020-10-09,4,17,2,19,1.25,1.21,0.2328010547995567,0.1654240645527839,0.1991125596761703,0.0609830827073756,0.0606664448628525,0.0608247637851141
2020-10-06,146.93,144.13,O:LLY201009C00144000,O:LLY201009P00144000,144.0,144.0,2020-10-09,3,24,22,46,5.6,1.45,1.0626341992378232,0.2905946528792381,0.6766144260585307,0.0520426990066877,0.0520703225289168,0.0520565107678023
2020-10-07,148.52,148.96,O:LLY201009C00149000,O:LLY201009P00149000,149.0,149.0,2020-10-09,2,832,72,904,1.33,1.19,0.3068357811450958,0.2659166491746902,0.286376215159893,0.0439894212505148,0.0439891087137094,0.0439892649821121
2020-10-08,152.4,153.5,O:LLY201009C00152500,O:LLY201009P00152500,152.5,152.5,2020-10-09,1,2374,112,2486,1.56,0.45,0.3067113307952881,0.2688669807434082,0.2877891557693481,0.0294067213031348,0.0286816826993997,0.0290442020012672
2020-10-09,154.09,156.88,O:LLY201016C00157500,O:LLY201016P00157500,157.5,157.5,2020-10-16,7,3403,11,3414,1.79,2.44,0.2401384400069713,0.2436175067543983,0.2418779733806848,0.0862227842208929,0.0862396356859389,0.0862312099534159
2020-10-12,156.83,154.49,O:LLY201016C00155000,O:LLY201016P00155000,155.0,155.0,2020-10-16,4,1268,399,1667,1.48,1.99,0.2666182916641235,0.2666182916641235,0.2666182916641235,0.0641711257518513,0.0641711257518513,0.0641711257518513
2020-10-13,153.0,150.08,O:LLY201016C00150000,O:LLY201016P00150000,150.0,150.0,2020-10-16,3,695,2625,3320,1.75,1.71,0.3150677426457404,0.3224407106399536,0.318754226642847,0.0542514493948926,0.054251614715686,0.0542515320552893
2020-10-14,150.38,148.46,O:LLY201016C00148000,O:LLY201016P00148000,148.0,148.0,2020-10-16,2,98,369,467,1.42,1.0,0.2685912588477135,0.2778377767920494,0.2732145178198815,0.0432416732840266,0.0432760139253099,0.0432588436046682
2020-10-15,146.51,146.78,O:LLY201016C00147000,O:LLY201016P00147000,147.0,147.0,2020-10-16,1,383,116,499,0.62,1.14,0.2362652804851532,0.3345817720651626,0.2854235262751579,0.0304482577735439,0.0305598274998393,0.0305040426366916
2020-10-16,147.11,146.12,O:LLY201023C00146000,O:LLY201023P00146000,146.0,146.0,2020-10-23,7,36,133,169,2.09,1.91,0.2515088390648365,0.2440702485442161,0.2477895438045263,0.0806598174181718,0.0806591415954444,0.0806594795068081
2020-10-19,147.0,142.8,O:LLY201023C00143000,O:LLY201023P00143000,143.0,143.0,2020-10-23,4,51,130,181,1.67,1.99,0.2962939782381057,0.3164231070876121,0.3063585426628589,0.0596116861496785,0.0596181547256195,0.059614920437649
2020-10-20,143.36,143.59,O:LLY201023C00144000,O:LLY201023P00144000,144.0,144.0,2020-10-23,3,49,12,61,1.39,1.53,0.3050752378344535,0.2528218260169029,0.2789485319256782,0.0517271208410884,0.0516034560426078,0.0516652884418481
2020-10-21,142.29,141.31,O:LLY201023C00141000,O:LLY201023P00141000,141.0,141.0,2020-10-23,2,57,76,133,1.53,1.23,0.3285280493021011,0.3309369503259659,0.3297324998140335,0.041511802569202,0.0415142128073973,0.0415130076882996
2020-10-22,141.53,141.65,O:LLY201023C00142000,O:LLY201023P00142000,142.0,142.0,2020-10-23,1,75,31,106,0.68,0.99,0.2848109301567078,0.2711085175037384,0.2779597238302231,0.0292114674775684,0.0291700913202168,0.0291907793988926
2020-10-23,142.24,142.38,O:LLY201030C00142000,O:LLY201030P00142000,142.0,142.0,2020-10-30,7,31,7,38,3.1,2.7,0.3699718038678169,0.3674216445446014,0.3686967242062092,0.0784238233800909,0.0784226908407404,0.0784232571104156
2020-10-26,141.9,141.7,O:LLY201030C00142000,O:LLY201030P00142000,142.0,142.0,2020-10-30,4,378,53,431,2.76,3.07,0.490851716053486,0.4925416302144527,0.4916966731339693,0.059171358243929,0.0591715668641098,0.0591714625540194
2020-10-27,133.02,131.9,O:LLY201030C00132000,O:LLY201030P00132000,132.0,132.0,2020-10-30,3,46,837,883,1.52,1.46,0.3288835195541382,0.2953416469693184,0.3121125832617283,0.0477029320159253,0.0477002594260818,0.0477015957210036
2020-10-28,130.455,131.31,O:LLY201030C00131000,O:LLY201030P00131000,131.0,131.0,2020-10-30,2,20,99,119,2.23,1.2,0.5348231001377106,0.3483928999662399,0.4416080000519752,0.0386548575664185,0.0385658618979384,0.0386103597321785
2020-10-29,132.0,132.55,O:LLY201030C00133000,O:LLY201030P00133000,133.0,133.0,2020-10-30,1,90,132,222,0.69,0.96,0.3235679161071778,0.2569862637281418,0.2902770899176597,0.0271748996544542,0.0268586425064224,0.0270167710804383
2020-10-30,131.76,130.46,O:LLY201106C00130000,O:LLY201106P00130000,130.0,130.0,2020-11-06,7,31,159,190,3.65,3.54,0.4747386142969131,0.5234773765802385,0.4991079954385758,0.0718061373286661,0.0718161630810947,0.0718111502048804
2020-11-02,132.54,131.63,O:LLY201106C00132000,O:LLY201106P00132000,132.0,132.0,2020-11-06,4,14,53,67,2.31,3.41,0.4524712996959686,0.5853073858618736,0.5188893427789212,0.0549381039801297,0.0549665537074607,0.0549523288437952
2020-11-03,133.64,130.98,O:LLY201106C00131000,O:LLY201106P00131000,131.0,131.0,2020-11-06,3,8,10,18,2.74,2.2,0.5805217692494391,0.4622857117652893,0.5214037405073642,0.0473598376301892,0.047365722342387,0.0473627799862881
2020-11-04,134.905,148.59,O:LLY201106C00149000,O:LLY201106P00149000,149.0,149.0,2020-11-06,2,25,94,119,2.16,2.13,0.536971299135685,0.4365234165072442,0.4867473578214646,0.0438265468405595,0.0437754715296493,0.0438010091851044
